Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
66097.62203,3.979496081,6.15177134,4.19,37467.59631,762167.2533
59082.00095,4.980779889,6.77289269,3.43,33462.67269,783818.682
64957.92638,5.079228835,7.64833492,4,49513.89643,1279160.988
60658.64833,4.537629827,6.440243236,3.49,45004.97002,822685.3746
51519.61854,6.94474747,5.543896647,4.13,43258.6446,945981.5296
70219.69037,5.707247242,7.609499361,5.01,28553.81548,1126778.414
72896.248,6.052128807,7.993383501,3.41,40426.5267,1526025.659
72951.26067,4.995845757,5.843207841,2.33,24998.97158,679627.5956
66408.80703,4.678604934,7.374866017,5.08,31942.71908,1134246.503
56652.41884,6.553940573,8.104529732,5.35,11037.38768,742858.6356
81054.50952,7.609818796,5.536174784,3.24,45684.34153,1730103.133
56106.35671,7.002809147,6.744228166,3.48,46002.90396,1140126.187
44710.18346,5.409128311,8.951344401,4.06,56584.4138,1048800.651
71467.13016,6.485150517,6.995179318,3.33,39812.30642,1357366.528
78859.80766,5.834477296,6.948152214,3.15,38198.79736,1248845.209
80577.73068,5.900963185,7.690169183,5.15,36463.03327,1505560.54
70213.646,5.913556737,5.829800996,3.26,34386.42978,1064569.606
64753.72892,6.307488644,6.442186822,2.47,46411.16806,1511839.355
82903.96939,6.030294656,6.226411973,2.36,44146.22481,1452736.787
78491.27543,6.999134987,6.576762661,4.02,25616.11549,1482617.729
77905.82719,5.041209203,7.881143832,6,29282.57381,1390251.42
78438.36946,7.475217032,4.994689786,4.26,35220.38316,1361219.3
58511.34988,4.020978811,6.807077577,3.15,28270.43444,496359.9708
74692.89514,7.624968633,7.840905844,3.23,58221.97699,2001910.216
61025.39026,8.973440775,7.905595187,6.3,34730.7668,1468267.23
73679.16564,7.515487093,5.909451928,2.27,19414.33715,1235144.096
85719.31562,4.537668422,6.029203977,3.19,32058.35624,1187609.122
65966.01721,7.876932591,5.524962067,3.3,42710.82181,1342818.676
62709.71267,5.732425466,7.060947189,3.22,34182.49617,955445.8537
87802.39141,5.464991823,7.416854031,5.37,34354.1597,1501482.22
80407.31142,5.84664328,6.592001517,3.28,22800.03696,1280995.549
88794.59963,6.323865593,7.060329951,6.11,37994.97385,1747004.583
70877.19634,6.159813607,7.906097999,3.35,23315.39918,1235750.602
49623.12261,5.221528416,7.33925124,3.27,35090.88726,769113.8332
92360.1523,5.425680445,6.526961813,3.04,55728.9774,1596440.114
82383.02899,6.767889199,5.004809473,4.36,28614.53971,1151006.078
75992.00382,5.040896433,6.984770177,3.17,39503.09807,1131698.214
66698.73973,4.790645656,8.365383291,5.21,51747.77676,1530294.577
39033.80924,7.671755373,7.250029317,3.1,39220.36147,1042814.098
83406.74332,5.280738899,7.341589191,6.29,25350.73547,1183884.005
55516.65717,5.379114401,5.73259326,4.34,40537.09648,652991.1054
71650.4594,6.539850165,6.572702263,4.03,33925.42449,1226180.768
81024.78205,5.796985083,6.715110725,2.05,25837.86448,1319478.287
57944.65741,5.766112352,7.015360009,4.3,45260.51974,1137224.575
74475.54481,6.191989342,7.883840411,5.23,21149.00725,1174779.158
78818.71485,6.34063686,8.672263971,3.01,20631.29781,1398466.628
57223.57389,6.316381847,8.460541118,3.43,44907.37865,1259357.023
66407.24047,4.473980878,5.345303337,4.28,31395.12172,626085.933
72175.2835,7.421738946,6.828247305,2.09,50305.79541,1705762.788
58198.03231,4.404481479,5.596535837,4.4,14226.93802,420122.9995
72310.09548,6.765351422,7.624824352,5.16,37736.85717,1625166.648
64823.01584,5.079006175,7.053927147,5.12,36481.32775,914231.2923
70713.64043,4.817919945,7.773536289,5.22,29436.45405,1209287.535
79452.82306,6.149033107,6.907296632,4.49,44852.0925,1706689.94
70850.16582,6.433339399,8.575994509,5.23,42035.99199,1553395.562
58800.90877,5.976506593,7.304050833,6.43,37426.70975,1020095.914
59691.06761,7.089530057,6.324137676,4.11,27769.5023,992053.0502
83088.0696,6.45972994,8.725138633,5.17,40564.63881,2021310.792
88876.31715,4.638457767,5.971224419,3.09,29004.16405,1342506.921
73047.32581,6.458334703,7.518636117,6.04,47053.45906,1703880.22
36100.44423,5.778489499,5.497449839,2.29,44901.85734,599504.0193
78951.7359,5.443039346,5.759583193,2.18,31055.05109,1241182.835
61679.17116,6.353166704,7.111842354,5.41,34867.98508,1103021.383
63543.58805,6.406734259,5.567048468,3.45,44541.64605,1151741.155
68211.28951,7.933583557,6.970127179,4.28,40808.98878,1742566.006
72551.36976,5.045932442,5.613834274,4.48,39740.06394,1030324.919
55193.85745,7.186120667,5.096917456,4.01,32537.81877,772111.9721
67716.74822,6.431119287,7.753988755,5.28,40562.18895,1535781.96
64114.95832,6.615282097,7.33696283,3.32,25273.20785,1024738.285
73726.17986,3.994323302,7.105746768,3.13,28666.77112,1013252.209
55421.16889,8.22391249,7.526951901,3.07,30995.20994,1403176.429
69031.90888,5.779976246,5.501755138,3.23,15660.40301,675536.3915
72449.80441,6.034410757,6.718960081,4.46,44066.21298,1367292.96
77275.76627,6.547893325,8.027765078,3.31,41162.33783,1535152.074
76888.25246,4.831204403,5.805193228,4.47,40974.15205,1124800.012
79671.414,6.295516139,6.840125382,2.44,35953.15723,1468459.955
78169.52469,5.540375012,5.169303401,3.32,44503.91741,1397956.196
78988.20285,3.545706487,5.956463605,4.04,31677.32836,1005843.917
86294.99909,6.62745694,8.011897853,4.07,47560.77534,2146925.34
69874.81342,5.975926802,6.292952627,4.4,27987.41615,1114957.597
60214.19446,6.82237746,7.493603632,3.01,39252.76381,1475349.552
49728.43703,5.844846445,7.531572717,3.19,37608.67975,872365.8799
78743.75927,6.583685181,6.595682679,4.07,24381.14454,1340769.768
69569.81267,5.182681463,7.749843449,3.5,27112.99614,1076602.188
73223.9423,5.085558366,7.706760787,6.14,41113.00677,1425745.297
56825.74733,6.558666036,7.792875895,6.46,43474.77738,1231452.189
78685.83503,7.020022836,7.368314072,5.14,34767.78842,1672445.348
59549.91391,6.609092096,5.943765122,2.34,14906.24662,850010.1816
74095.71281,5.908764789,6.847362326,3,32774.02197,1121023.437
55178.82864,6.411857564,7.067064913,4.22,31270.18505,1004070.998
70793.71967,4.608455549,6.394093592,3.43,19908.13074,921321.015
95997.6711,6.685863208,6.993422378,3.43,47128.88099,2220799.069
82185.4699,5.219917755,5.343181926,4.19,29258.98876,1162735.272
53599.80086,6.553828794,8.937599752,3.41,28163.14059,955689.5329
59963.91404,7.369297225,6.442741924,3.23,39170.30806,1292979.365
80606.86162,6.157447528,6.683788416,4.11,34354.96293,1389366.718
57143.67882,6.150796319,6.848577732,2.09,51479.07096,1233965.837
77502.47402,6.503287315,6.868717214,4.49,39075.64028,1427551.145
79631.58777,6.458639941,7.690480496,5.3,50954.00198,1882118.611
79936.22535,6.546235494,8.647990923,5.02,23655.47879,1616382.932
62671.7307,5.53792673,6.402028317,4.44,31702.71455,798659.2171
55809.49459,6.854522409,6.330243408,4.2,49001.90125,1247645.41
63757.05147,5.805475824,8.084123474,4.1,27244.43911,972079.5876
68709.27916,5.118864117,6.449323694,4.34,16668.26686,663128.8401
52934.43579,6.027445797,6.464112096,3.44,46520.69219,847155.0413
71043.31325,6.046181641,6.095861522,3.34,20763.60414,955165.6126
59323.7921,6.97782794,8.273697078,4.07,37520.65773,1577017.76
77354.38844,5.478183594,9.159340949,3.39,32342.97663,1455554.829
45546.64341,4.602924852,8.698535841,5.22,34810.67951,923830.3349
78846.27009,6.723852343,7.647121762,6.1,41261.18878,1592664.7
65142.75686,7.811442265,6.702642874,4.47,42574.65598,1443228.288
77287.17322,5.600923886,5.546759718,4.5,35041.73476,1144711.177
75860.86115,3.69089057,4.788380207,3.48,41003.88008,889113.2389
74048.93539,7.985437862,7.175769541,3.21,27782.67006,1551390.379
79990.0533,6.050239646,5.703481955,4.06,37816.79808,1318681.04
85719.68813,6.212784993,6.141204525,4.24,38030.22424,1603075.237
66832.28775,5.81928426,7.00232662,6.15,33075.80807,1222344.208
78276.57243,4.386270795,5.218507156,4.27,21371.92379,782656.0804
76901.90461,6.050385264,7.565420674,5.46,50668.14136,1727592.637
75865.63461,5.741840454,6.787658333,3.37,30350.78086,975054.5664
58822.04321,5.131804628,8.500956441,5.28,34141.83201,868314.4736
76629.17726,4.369985576,7.259975616,6.1,35441.48733,1270502.871
73079.55072,4.752609372,6.587975858,4.21,56970.73183,1492521.867
87853.8483,6.524727389,7.571808331,6.43,42302.261,1898668.844
62320.25859,6.417495593,8.427868532,4,14596.2503,1124396.249
59047.80268,4.954121475,7.533733419,3.36,26365.14509,512252.8035
79687.76187,6.010367683,7.337393909,6.09,20867.66988,1360100.719
55956.67846,6.475495935,6.505406567,3.36,32844.56439,989263.2366
71784.01624,4.790862241,6.695281011,4.26,15554.28418,825178.3506
56654.96239,5.187860246,5.336778219,3.31,25801.96593,239319.9342
73101.21864,4.640185031,7.385125178,6.32,39998.46264,1266947.264
81132.00429,5.646510162,6.896793461,4.12,32311.85324,1281113.315
45520.55049,6.032244547,7.683664419,4.15,20070.2313,678587.2437
82732.49039,5.764884006,8.321753031,6.04,30486.02174,1557276.064
73688.59397,6.263320554,7.576034015,3.42,30994.79989,1149327.656
79638.99807,6.411172314,8.500659314,3.44,37129.97368,1852584.523
74338.92771,5.084714868,5.186852796,4.07,18057.17178,720080.2321
73267.90029,5.805220326,7.384763646,4.48,44674.46711,1441576.847
57316.0426,5.105172149,6.986446484,4,26121.14462,623181.1348
66875.7269,5.696277886,8.386952035,4.22,28819.04314,1256599.179
62557.44044,5.739552512,7.013863953,3.47,33986.47931,1122563.819
71188.83351,5.695897215,5.856581441,3.08,40656.12969,1185226.617
59060.69828,6.255893938,8.787824665,4.04,42956.53944,1361872.291
66039.73844,4.876921107,9.067212171,6.48,15612.67721,876348.8176
53161.83239,4.879253961,8.678774415,4.07,30535.2556,725830.602
77553.9064,5.061805489,8.535375454,6.45,53405.50581,1603627.28
55554.79675,5.849590798,7.753369654,5.03,44903.44532,994517.0453
71628.50644,5.232929428,7.237042813,4.2,44387.86829,1391303.787
68953.48361,5.16799482,6.946762926,2.1,13008.4873,568842.5356
73423.90295,5.975373486,5.810942512,3.49,34711.78242,1153470.44
77316.19135,4.128267302,5.715441059,2.36,51096.88855,1243981.946
64595.71155,5.857966088,6.075797822,4.02,29668.87669,924271.7911
70944.65345,5.763861664,7.176793304,4.42,18268.47755,1029951.81
56060.90043,6.156145637,6.669531706,4.26,42461.31544,962551.0371
72177.59695,6.447184831,9.228808643,6.4,28394.00625,1650770.93
65088.08824,5.782009284,6.790149675,3.11,39863.17255,1135613.432
88345.95978,6.727700448,5.783362388,3.06,41216.26416,1705918.18
79619.86427,4.752153194,8.354961507,3.11,36156.92049,1411334.219
78646.30868,4.084091884,7.768766156,4.4,17551.70639,920951.5683
69700.74131,6.570369194,5.335758659,4.37,21934.89864,1070318.815
66961.66442,7.412988548,3.950224687,2.31,33423.29329,1128720.42
73302.43748,5.378584047,7.022722482,6.36,43445.43917,1222277.091
59024.71066,5.483082949,6.065900195,3.36,36271.52986,847767.9216
57853.3302,6.500094306,7.316551003,4.36,47688.2266,1285933.408
53348.62641,5.588080994,6.541849058,2.5,36499.84397,809755.6175
57098.2024,8.172130124,5.759739522,2,42721.28569,1262465.989
86939.839,4.363233576,7.555518725,4.05,40702.6124,1404435.505
62034.98064,5.825433141,7.878756751,4.29,29194.00407,1192672.334
82760.37627,6.13569401,6.778563744,4,33839.08519,1457755.979
50316.88697,6.877123174,7.238912329,3.5,25201.55049,642862.7138
77020.33044,5.073982252,5.859494341,3.23,25332.00697,936553.7043
73560.65759,6.570698705,7.996256278,4,26471.25749,1376346.359
54634.31766,5.743186901,8.04578157,6.3,41564.0063,1179278.094
70562.35851,7.037251617,5.012792886,3.48,26073.2223,850593.3377
76493.31516,6.790966649,8.026935026,3.34,41848.37111,1761960.569
51217.18116,5.384841407,8.776160034,3.41,47089.47508,1175504.486
64354.77327,4.312952153,6.329670664,3.09,25495.35594,520217.893
60134.26609,4.259678188,8.337627487,3.09,39200.86657,1044615.522
60721.09573,6.440954153,6.942446144,4.2,29978.65909,1181630.625
73311.08804,5.826323984,6.495198995,2.14,37252.96217,1276494.765
73969.66467,6.446537103,8.216773467,6,39663.85423,1634945.808
67909.38349,7.520141519,6.509616214,4.03,36742.3434,1482123.625
60717.39827,4.409209199,5.303686666,4.11,42891.59894,596350.3507
54293.43887,4.772390467,9.802010414,3.26,35079.83031,891661.6959
77187.84835,6.269795191,6.774004675,4,35106.54614,1646662.911
77632.22179,4.51492234,7.45446456,5.1,39950.29527,1309938.767
61907.59335,7.017837825,6.440255755,3.25,43828.94721,1339096.077
60480.05464,7.011621748,7.157214948,4.24,46361.63221,1639944.959
77628.22158,6.215553684,7.314935945,6,26257.11685,1446982.761
64969.63058,5.66966826,6.074014508,3.4,35237.45343,899186.1569
50764.67343,6.292878824,7.383725367,3.13,33577.08481,872595.093
62128.78493,6.598323295,7.969451831,6.45,37889.76139,1153433.081
74548.1431,6.353116423,5.116256419,3.23,40444.19117,1168919.401
101599.6706,7.798746015,7.480512026,6.39,37523.86467,2370231.32
70627.7359,5.696016625,5.407523269,4.16,41602.02374,1273868.064
72969.12127,6.188575726,8.076943604,4.2,31755.72136,1416965.979
53594.89651,5.166734555,5.941448932,2.35,42653.86138,713615.8686
55930.14482,5.538518713,6.586596188,3.09,24898.73888,662630.3439
65827.67224,7.163024214,7.112154127,6.46,31304.3067,1210046.741
72472.36674,5.801878614,5.374961622,2.45,19745.49279,754960.5528
68277.67278,5.930549621,5.411953103,3.46,38099.86749,905045.2177
52805.83596,7.460307854,6.799866021,4.48,37161.1126,1119542.311
59114.19611,4.564544215,5.776330341,3.14,40488.33348,635419.3652
67922.60483,7.309191879,7.370992683,3.2,35447.92121,1613814.875
56086.57393,7.119264731,7.836759091,3.02,33454.08428,1186372.179
64675.13046,5.78550589,6.436541956,3.42,53742.84199,1346379.985
97548.31041,5.460972751,6.609395871,2.5,39089.41571,2026303.098
64306.33882,4.806617647,7.879677057,4.28,30762.36021,1082455.018
75675.1659,4.907284282,6.908681661,3.4,45103.57164,1388782.887
54474.5763,6.094363055,7.459029642,4.47,21409.35475,803270.1278
81510.36837,6.195023013,5.857585574,4.03,39937.36926,1622827.298
85429.46598,6.336769915,6.628645005,3.32,36411.83456,1594748.125
67082.02587,6.244859498,9.028047222,4.45,40412.04776,1674680.741
107701.7484,7.143521708,8.518608175,3.29,37619.43993,2332110.74
67511.12733,6.671741423,6.801278162,3.36,23162.54734,1096052.868
73654.46422,6.856103872,4.780167701,3.31,31859.24002,1251873.624
64494.47976,6.058062233,7.528962417,3.44,29404.06758,1048302.409
73313.54538,6.414723236,8.492901229,4.46,37808.99667,1604920.973
64405.64944,8.005412645,7.879408466,6.12,42611.5397,1420979.184
69246.15092,5.763367118,6.492639033,2.24,35005.79155,1077813.593
60935.56171,5.691659801,6.714489334,3.05,26703.92133,874755.2933
57471.94317,5.970952518,7.359194737,5.37,35822.60168,998702.0371
51741.87097,7.694068722,4.406835938,2.45,32730.92971,768152.791
74748.15451,5.429629503,7.424722959,5.43,36071.7552,1363669.069
59141.79644,5.631317375,4.198676629,2.17,29386.58045,313651.5032
55774.73384,5.037051828,8.249580316,4.04,38812.50605,897013.181
62503.58703,3.779592247,7.156414687,6.48,35167.57023,944288.911
77630.95508,6.80962742,6.829667441,2.29,31739.88912,1420283.559
92609.2277,5.488401987,7.45762873,5.14,29421.17133,1508856.424
72007.4888,5.745688142,6.786491062,2.13,53713.27621,1348251.597
39777.60691,5.804627226,7.147718742,3.16,38725.4243,696014.4677
50218.70846,6.118808131,7.333554072,6.29,16810.78331,534305.1323
79072.5407,5.460826103,6.367672416,4.44,34897.86516,1304789.263
51338.96657,6.2927941,6.804736199,3.4,28731.74977,781524.1764
72200.04105,6.53420019,7.159312422,3.17,42485.44256,1523801.748
68816.87079,5.095804701,7.963480582,5.22,18444.03068,937325.5661
63657.27563,6.415066656,5.810728687,3.43,36391.92539,1008712.575
73649.39696,6.471256486,5.667117321,4.07,47992.34474,1431517.439
73739.84754,4.689008912,8.244523476,4.16,38988.12797,1423125.541
59768.80592,5.805732788,7.425903425,3.48,26202.63146,897291.1153
67830.62875,6.498984898,8.117273777,4.41,10841.33307,1077059.156
70969.9021,4.901817799,6.396268006,3.18,24833.64615,925566.3313
70363.58025,7.224465969,6.011897278,2.36,22201.1255,1054249.207
70933.3988,5.335397148,6.00565649,3.16,40092.33616,1088634.962
72533.05727,8.09244018,5.717740091,2.26,46369.54384,1806231.452
79663.7974,6.679506176,5.233763008,3,32806.85495,1298476.895
88661.6483,5.652888565,6.360123571,3,37332.21952,1524106.965
55557.74019,5.837854879,5.87001334,4.31,19220.93319,499548.0114
74312.89823,5.543698858,7.957794538,3.22,43906.74417,1518319.641
54642.70628,6.29096854,8.982485924,6.12,42987.06573,1355362.956
86734.26699,7.624906927,7.756363471,4.26,19899.2389,1794214.425
71373.97904,5.466350329,7.104610565,5.32,51509.59929,1512542.441
64296.50418,7.125630492,8.084430401,5.4,37562.54806,1484653.884
75764.20019,4.837669717,6.592119906,2.38,36712.20014,1337966.927
63629.84717,3.56367208,7.760263219,5.31,33517.68552,712285.8256
52141.35901,7.567152938,7.299796422,3.28,29595.43143,912585.6212
85522.89108,6.02077932,9.024116447,4.37,49257.8511,2009937.703
74526.49852,5.679689281,7.002164062,5.48,32518.48449,1250494.74
74270.59101,5.098064741,7.183800423,6.17,42021.22522,1368670.299
79674.43426,6.334673345,7.991329323,5.41,17862.7275,1377447.349
65480.26214,6.945390543,6.736075973,3.44,34582.97083,1188761.32
61475.25536,6.578330675,7.656511671,6.37,31437.51486,1224397.427
73218.35136,5.433298628,6.572988175,4.33,34818.71842,1124719.49
65383.33792,7.512526779,6.640032004,3.46,35114.40246,1294685.159
72950.86354,5.320368742,5.112099012,4.27,38711.03466,987447.7775
71309.25017,7.513611344,8.409302633,4.35,32356.99738,1752967.605
58197.79789,5.060567635,5.365198871,3.3,16253.23867,357250.6878
76008.08024,5.457043917,7.756919908,4.41,39842.86297,1411749.107
66785.24639,6.026513362,7.60891966,4.37,33871.83313,1480441.534
64144.07421,5.317710364,7.314848472,6.49,33561.7051,1022709.696
61508.9836,6.283106165,5.715533352,2.24,36962.80755,857934.5478
68811.6717,6.467666849,6.497298657,2.02,33910.8315,1220700.696
77931.47646,6.501686215,6.647662431,3.33,23182.60485,1422916.811
67055.44684,6.98123544,4.621370129,2.18,32034.98064,893802.0888
76388.55196,5.588038153,6.845532332,2.2,36841.17614,1114729.725
68652.60921,6.1243421,6.290820167,4.42,39355.62573,1170720.894
73864.86545,6.116369896,7.919674703,3.42,34509.45739,1536992.866
76783.35466,6.102947458,6.328047603,3.15,26703.71868,978312.7484
57699.65848,7.004415751,6.654807338,3.17,60849.31686,1601482.767
74449.12174,6.223626136,7.392675062,3.1,24837.59073,1396082.352
68246.92783,3.907090367,7.175401501,3.28,24553.45987,688479.2926
63445.86436,6.94352914,7.852759688,5.49,46462.31348,1510883.777
60823.12775,6.291192186,7.609961509,5.44,35447.29494,1023595.113
89130.03276,4.332033874,7.000667096,3.45,39154.78733,1340983.25
67461.44623,4.891102691,8.002542521,3.04,34573.11218,1053815.097
61056.39661,7.052767833,8.243197896,5.21,53410.40117,1785449.72
66300.58192,6.114218507,5.588030876,4.22,31581.83852,1009769.078
48747.15505,6.188441122,8.847507025,5.49,31266.90185,1040086.664
58412.28305,5.666298295,8.281878986,6.47,22900.11345,1055484.373
57630.37364,5.913557489,6.538802467,3.26,38748.5042,1096938.428
